item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM02148,ORD00612,PROD0495,5,13206,72
ITEM02149,ORD00143,PROD0067,3,51879,6
ITEM02150,ORD00093,PROD0159,2,52726,44
ITEM02151,ORD00470,PROD0203,2,30385,0
ITEM02152,ORD00675,PROD0076,2,58065,22
ITEM02153,ORD00309,PROD0158,1,12297,30
ITEM02154,ORD00209,PROD0224,1,47656,31
ITEM02155,ORD00158,PROD0351,5,55621,99
ITEM02156,ORD00384,PROD0003,4,10641,44
ITEM02157,ORD00103,PROD0242,5,45209,50
ITEM02158,ORD00218,PROD0468,4,44006,48
ITEM02159,ORD00475,PROD0362,2,50207,12
ITEM02160,ORD00397,PROD0066,3,50206,17
ITEM02161,ORD00410,PROD0396,3,59052,36
ITEM02162,ORD00691,PROD0374,4,39320,50
ITEM02163,ORD00547,PROD0037,3,32201,85
ITEM02164,ORD00601,PROD0014,2,58237,77
ITEM02165,ORD00183,PROD0394,2,24391,46
ITEM02166,ORD00349,PROD0257,1,40214,76
ITEM02167,ORD00408,PROD0469,1,42508,29
ITEM02168,ORD00142,PROD0256,2,3099,27
ITEM02169,ORD00310,PROD0223,1,22455,49
ITEM02170,ORD00670,PROD0093,4,10079,36
ITEM02171,ORD00319,PROD0199,4,2482,33
ITEM02172,ORD00432,PROD0092,2,26297,87
ITEM02173,ORD00530,PROD0428,1,30669,10
ITEM02174,ORD00355,PROD0352,1,43183,51
ITEM02175,ORD00013,PROD0083,3,8637,73
ITEM02176,ORD00520,PROD0197,4,959,62
ITEM02177,ORD00670,PROD0492,4,27886,98
ITEM02178,ORD00056,PROD0156,4,17150,94
ITEM02179,ORD00650,PROD0060,5,53095,57
ITEM02180,ORD00515,PROD0191,4,46863,42
ITEM02181,ORD00548,PROD0498,3,7518,100
ITEM02182,ORD00184,PROD0218,5,49981,49
ITEM02183,ORD00691,PROD0041,2,655,43
ITEM02184,ORD00605,PROD0133,2,33944,78
ITEM02185,ORD00466,PROD0223,1,30658,36
ITEM02186,ORD00041,PROD0063,4,30362,46
ITEM02187,ORD00052,PROD0456,5,45183,47
ITEM02188,ORD00259,PROD0218,3,44436,37
ITEM02189,ORD00025,PROD0278,3,11913,37
ITEM02190,ORD00366,PROD0214,1,29479,41
ITEM02191,ORD00305,PROD0326,1,39244,14
ITEM02192,ORD00366,PROD0375,1,35017,94
ITEM02193,ORD00406,PROD0128,-1,5708,68
ITEM02194,ORD00097,PROD0065,2,41679,63
ITEM02195,ORD00442,PROD0458,3,22835,58
ITEM02196,ORD00633,PROD0125,5,37494,58
ITEM02197,ORD00042,PROD0040,3,24631,4
ITEM02198,ORD00151,PROD0312,1,25229,65
ITEM02199,ORD00081,PROD0173,3,27890,51
ITEM02200,ORD00023,PROD0095,3,47490,83
ITEM02201,ORD00082,PROD0429,4,7830,24
ITEM02202,ORD00585,PROD0134,3,40542,65
ITEM02203,ORD00553,PROD0438,2,45698,6
ITEM02204,ORD00384,PROD0294,4,14303,97
ITEM02205,ORD00448,PROD0141,-2,18343,64
ITEM02206,ORD00688,PROD0024,5,26327,23
ITEM02207,ORD00695,PROD0146,3,531,52
ITEM02208,ORD00213,PROD0010,4,43271,16
ITEM02209,ORD00282,PROD0137,4,39461,81
ITEM02210,ORD00326,PROD0050,2,14934,2
ITEM02211,ORD00333,PROD0114,1,40267,36
ITEM02212,ORD00624,PROD0424,4,38729,53
ITEM02213,ORD00651,PROD0305,3,35684,49
ITEM02214,ORD00488,PROD0477,-4,1023,43
ITEM02215,ORD00349,PROD0164,3,54111,56
ITEM02216,ORD00156,PROD0237,4,14004,68
ITEM02217,ORD00175,PROD0345,4,16957,51
ITEM02218,ORD00034,PROD0339,5,5351,80
ITEM02219,ORD00499,PROD0288,3,5645,26
ITEM02220,ORD00543,PROD0190,3,19324,96
ITEM02221,ORD00323,PROD0232,4,2137,19
ITEM02222,ORD00640,PROD0300,2,41111,45
ITEM02223,ORD00579,PROD0221,4,50331,2
ITEM02224,ORD00291,PROD0285,4,15582,48
ITEM02225,ORD00551,PROD0068,4,39988,15
ITEM02226,ORD00100,PROD0203,2,14048,14
ITEM02227,ORD00585,PROD0149,2,56881,20
ITEM02228,ORD00411,PROD0282,4,23270,96
ITEM02229,ORD00223,PROD0215,5,18476,40
ITEM02230,ORD00372,PROD0323,1,43731,87
ITEM02231,ORD00649,PROD0391,3,33119,68
ITEM02232,ORD00546,PROD0201,2,56499,51
ITEM02233,ORD00507,PROD0388,4,18961,57
ITEM02234,ORD00161,PROD0474,2,26417,36
ITEM02235,ORD00004,PROD0273,3,50199,59
ITEM02236,ORD00672,PROD0089,1,25323,74
ITEM02237,ORD00669,PROD0215,4,27089,24
ITEM02238,ORD00652,PROD0015,5,14892,17
ITEM02239,ORD00625,PROD0318,5,5476,76
ITEM02240,ORD00585,PROD0375,4,1696,41
ITEM02241,ORD00625,PROD0128,2,37510,80
ITEM02242,ORD00484,PROD0351,1,24467,2
ITEM02243,ORD00616,PROD0453,4,36379,65
ITEM02244,ORD00198,PROD0436,2,30200,47
ITEM02245,ORD00246,PROD0090,4,46913,25
ITEM02246,ORD00331,PROD0068,3,4447,3
ITEM02247,ORD00212,PROD0296,4,30293,31
ITEM02248,ORD00618,PROD0228,2,52416,22
ITEM02249,ORD00473,PROD0257,1,52870,77
ITEM02250,ORD00340,PROD0447,2,16247,59
ITEM02251,ORD00072,PROD0004,1,44897,86
ITEM02252,ORD00417,PROD0444,5,31015,49
ITEM02253,ORD00073,PROD0401,4,17241,91
ITEM02254,ORD00551,PROD0062,5,42607,68
ITEM02255,ORD00025,PROD0225,4,54447,92
ITEM02256,ORD00062,PROD0150,4,54483,92
ITEM02257,ORD00041,PROD0187,4,47164,65
ITEM02258,ORD00645,PROD0333,-2,28287,100
ITEM02259,ORD00128,PROD0054,2,55713,33
ITEM02260,ORD00594,PROD0386,1,47516,21
ITEM02261,ORD00376,PROD0212,3,9502,31
ITEM02262,ORD00495,PROD0108,3,6565,42
ITEM02263,ORD00658,PROD0356,1,30231,90
ITEM02264,ORD00504,PROD0386,2,49809,33
ITEM02265,ORD00351,PROD0152,4,21870,100
ITEM02266,ORD00462,PROD0359,3,37439,35
ITEM02267,ORD00609,PROD0019,2,9900,66
ITEM02268,ORD00296,PROD0014,2,57882,47
ITEM02269,ORD00578,PROD0186,3,20297,91
ITEM02270,ORD00163,PROD0291,-4,31348,91
ITEM02271,ORD00451,PROD0345,3,10321,95
ITEM02272,ORD00132,PROD0076,5,19358,49
ITEM02273,ORD00264,PROD0327,2,2035,27
ITEM02274,ORD00598,PROD0156,2,38488,1
ITEM02275,ORD00266,PROD0187,5,49054,66
ITEM02276,ORD00416,PROD0245,5,59182,21
ITEM02277,ORD00353,PROD0330,2,38678,64
ITEM02278,ORD00322,PROD0268,3,24971,62
ITEM02279,ORD00664,PROD0087,-3,31791,22
ITEM02280,ORD00496,PROD0460,4,1132,85
ITEM02281,ORD00067,PROD0176,2,20470,26
ITEM02282,ORD00230,PROD0077,3,40087,99
ITEM02283,ORD00123,PROD0333,2,23563,63
ITEM02284,ORD00471,PROD0292,1,55248,95
ITEM02285,ORD00537,PROD0460,2,48786,25
ITEM02286,ORD00373,PROD0341,1,26315,80
ITEM02287,ORD00102,PROD0488,3,33454,8
ITEM02288,ORD00278,PROD0284,5,55683,94
ITEM02289,ORD00551,PROD0447,1,52492,7
ITEM02290,ORD00458,PROD0291,-2,16451,31
ITEM02291,ORD00263,PROD0409,2,45400,83
ITEM02292,ORD00251,PROD0117,4,11828,5
ITEM02293,ORD00624,PROD0137,5,18384,11
ITEM02294,ORD00195,PROD0376,-4,59584,16
ITEM02295,ORD00536,PROD0156,1,13813,29
ITEM02296,ORD00250,PROD0300,5,31479,59
ITEM02297,ORD00101,PROD0275,1,21096,81
ITEM02298,ORD00075,PROD0101,4,7828,56
ITEM02299,ORD00086,PROD0244,2,6745,69
ITEM02300,ORD00604,PROD0111,5,32131,38
ITEM02301,ORD00583,PROD0005,5,28364,14
ITEM02302,ORD00454,PROD0399,2,38796,81
ITEM02303,ORD00630,PROD0387,4,232,32
ITEM02304,ORD00417,PROD0308,3,32483,80
ITEM02305,ORD00181,PROD0169,5,31872,65
ITEM02306,ORD00291,PROD0488,3,17514,68
ITEM02307,ORD00255,PROD0175,3,44623,71
ITEM02308,ORD00516,PROD0159,4,7505,96
ITEM02309,ORD00187,PROD0250,1,21119,65
ITEM02310,ORD00482,PROD0254,2,11917,8
ITEM02311,ORD00443,PROD0345,3,6397,56
ITEM02312,ORD00351,PROD0327,5,54107,23
ITEM02313,ORD00199,PROD0399,1,50194,29
ITEM02314,ORD00219,PROD0158,5,20213,40
ITEM02315,ORD00544,PROD0242,1,45075,38
ITEM02316,ORD00625,PROD0108,5,44232,19
ITEM02317,ORD00332,PROD0081,2,50426,50
ITEM02318,ORD00176,PROD0437,2,40185,84
ITEM02319,ORD00161,PROD0167,5,31249,83
ITEM02320,ORD00610,PROD0404,4,51302,92
ITEM02321,ORD00276,PROD0118,3,31131,38
ITEM02322,ORD00380,PROD0075,3,22070,93
ITEM02323,ORD00363,PROD0425,3,29672,39
ITEM02324,ORD00436,PROD0289,4,50183,53
ITEM02325,ORD00006,PROD0391,4,3824,52
ITEM02326,ORD00363,PROD0331,2,30142,98
ITEM02327,ORD00281,PROD0010,-5,13871,84
ITEM02328,ORD00263,PROD0151,3,1751,41
ITEM02329,ORD00438,PROD0405,4,21544,71
ITEM02330,ORD00574,PROD0379,2,52463,27
ITEM02331,ORD00633,PROD0258,4,56325,35
ITEM02332,ORD00110,PROD0039,2,10713,41
ITEM02333,ORD00492,PROD0483,5,30993,5
ITEM02334,ORD00676,PROD0200,-5,16573,35
ITEM02335,ORD00622,PROD0301,4,4087,12
ITEM02336,ORD00058,PROD0328,3,18290,68
ITEM02337,ORD00379,PROD0225,3,7476,60
ITEM02338,ORD00138,PROD0451,1,21469,99
ITEM02339,ORD00424,PROD0423,2,57475,19
ITEM02340,ORD00604,PROD0154,5,13306,71
ITEM02341,ORD00091,PROD0225,2,21685,73
ITEM02342,ORD00560,PROD0391,3,36682,67
ITEM02343,ORD00299,PROD0354,1,9405,98
ITEM02344,ORD00070,PROD0446,3,56130,46
ITEM02345,ORD00457,PROD0383,2,12267,41
ITEM02346,ORD00480,PROD0117,4,23937,42
ITEM02347,ORD00204,PROD0347,3,16935,77
ITEM02348,ORD00024,PROD0072,1,42289,52
ITEM02349,ORD00438,PROD0203,4,52504,6
ITEM02350,ORD00542,PROD0031,5,24676,2
ITEM02351,ORD00580,PROD0224,1,33244,41
ITEM02352,ORD00552,PROD0252,3,37871,42
ITEM02353,ORD00650,PROD0035,-1,37247,11
ITEM02354,ORD00572,PROD0400,1,35049,20
ITEM02355,ORD00526,PROD0434,1,37812,59
ITEM02356,ORD00625,PROD0333,2,49477,9
ITEM02357,ORD00442,PROD0419,3,30721,57
ITEM02358,ORD00156,PROD0334,-1,4985,23
ITEM02359,ORD00664,PROD0295,3,29956,67
ITEM02360,ORD00443,PROD0456,1,26510,73
ITEM02361,ORD00301,PROD0004,5,54478,49
ITEM02362,ORD00020,PROD0005,2,21327,54
ITEM02363,ORD00155,PROD0133,2,38497,86
ITEM02364,ORD00335,PROD0273,4,43035,85
ITEM02365,ORD00206,PROD0395,5,23442,91
ITEM02366,ORD00591,PROD0079,2,50858,18
ITEM02367,ORD00212,PROD0158,2,6812,3
ITEM02368,ORD00547,PROD0309,1,51282,16
ITEM02369,ORD00554,PROD0179,1,21660,40
ITEM02370,ORD00236,PROD0337,2,13418,38
ITEM02371,ORD00168,PROD0218,3,15468,27
ITEM02372,ORD00364,PROD0014,-1,57716,56
ITEM02373,ORD00127,PROD0428,4,1866,56
ITEM02374,ORD00214,PROD0195,1,29482,56
ITEM02375,ORD00409,PROD0102,2,50727,48
ITEM02376,ORD00605,PROD0418,1,6285,22
ITEM02377,ORD00519,PROD0468,5,47682,66
ITEM02378,ORD00125,PROD0084,2,8087,62
ITEM02379,ORD00620,PROD0184,3,27405,24
ITEM02380,ORD00216,PROD0047,-5,23783,61
ITEM02381,ORD00262,PROD0261,1,30146,2
ITEM02382,ORD00008,PROD0195,4,26434,12
ITEM02383,ORD00364,PROD0185,3,55023,8
ITEM02384,ORD00445,PROD0485,3,15231,89
ITEM02385,ORD00087,PROD0334,4,57605,60
ITEM02386,ORD00017,PROD0488,3,48016,82
ITEM02387,ORD00332,PROD0024,2,55736,31
ITEM02388,ORD00182,PROD0290,1,8585,66
ITEM02389,ORD00160,PROD0072,4,50157,4
ITEM02390,ORD00063,PROD0306,2,56976,94
ITEM02391,ORD00677,PROD0151,3,40672,53
ITEM02392,ORD00162,PROD0215,2,11645,66
ITEM02393,ORD00156,PROD0380,2,24125,14
ITEM02394,ORD00167,PROD0016,4,13574,39
ITEM02395,ORD00414,PROD0321,3,59770,33
ITEM02396,ORD00637,PROD0165,1,51532,3
ITEM02397,ORD00340,PROD0015,4,2442,94
ITEM02398,ORD00148,PROD0468,4,3247,69
ITEM02399,ORD00387,PROD0391,5,47551,67
ITEM02400,ORD00174,PROD0081,1,1179,44
ITEM02401,ORD00229,PROD0048,4,4546,14
ITEM02402,ORD00488,PROD0238,4,56308,68
ITEM02403,ORD00451,PROD0069,5,53246,81
ITEM02404,ORD00001,PROD0160,4,30968,32
ITEM02405,ORD00132,PROD0166,5,24158,78
ITEM02406,ORD00685,PROD0367,1,31512,63
ITEM02407,ORD00585,PROD0101,2,14572,65
ITEM02408,ORD00133,PROD0413,2,14981,84
ITEM02409,ORD00085,PROD0381,1,47206,51
ITEM02410,ORD00290,PROD0455,5,7096,31
ITEM02411,ORD00232,PROD0129,2,48043,84
ITEM02412,ORD00309,PROD0169,4,44001,75
ITEM02413,ORD00533,PROD0265,5,58106,34
ITEM02414,ORD00135,PROD0168,4,24760,84
ITEM02415,ORD00149,PROD0297,1,49216,49
ITEM02416,ORD00648,PROD0025,2,12138,1
ITEM02417,ORD00147,PROD0325,1,54947,30
ITEM02418,ORD00166,PROD0204,3,967,73
ITEM02419,ORD00493,PROD0248,3,12504,80
ITEM02420,ORD00592,PROD0208,4,14279,58
ITEM02421,ORD00637,PROD0135,-3,29026,15
ITEM02422,ORD00287,PROD0336,5,22308,43
ITEM02423,ORD00191,PROD0131,3,53086,62
ITEM02424,ORD00563,PROD0234,1,43978,43
ITEM02425,ORD00532,PROD0135,1,51446,46
ITEM02426,ORD00437,PROD0329,1,35806,16
ITEM02427,ORD00097,PROD0117,4,54599,14
ITEM02428,ORD00124,PROD0282,3,8477,44
ITEM02429,ORD00315,PROD0232,4,36460,10
ITEM02430,ORD00517,PROD0094,4,53941,65
ITEM02431,ORD00200,PROD0073,2,51050,2
ITEM02432,ORD00204,PROD0376,3,34644,76
ITEM02433,ORD00156,PROD0289,5,34609,6
ITEM02434,ORD00546,PROD0186,5,15301,88
ITEM02435,ORD00544,PROD0086,3,10603,12
ITEM02436,ORD00697,PROD0085,5,15028,96
ITEM02437,ORD00156,PROD0277,5,27988,25
ITEM02438,ORD00286,PROD0026,4,19631,49
ITEM02439,ORD00535,PROD0498,4,58772,60
ITEM02440,ORD00480,PROD0165,2,47487,38
ITEM02441,ORD00001,PROD0039,3,46621,71
ITEM02442,ORD00685,PROD0160,2,48268,78
ITEM02443,ORD00609,PROD0492,1,4081,96
ITEM02444,ORD00421,PROD0072,2,31718,20
ITEM02445,ORD00249,PROD0201,2,42541,53
ITEM02446,ORD00401,PROD0303,2,16490,44
ITEM02447,ORD00073,PROD0116,3,9403,51
ITEM02448,ORD00127,PROD0372,5,44260,19
ITEM02449,ORD00211,PROD0228,-1,44255,35
ITEM02450,ORD00336,PROD0006,1,34319,39
ITEM02451,ORD00537,PROD0053,5,31074,29
ITEM02452,ORD00677,PROD0225,3,54086,15
ITEM02453,ORD00555,PROD0381,5,29977,19
ITEM02454,ORD00073,PROD0451,3,57559,34
ITEM02455,ORD00042,PROD0196,3,7594,80
ITEM02456,ORD00478,PROD0219,5,11239,90
ITEM02457,ORD00499,PROD0389,3,14921,66
ITEM02458,ORD00106,PROD0046,5,39459,46
ITEM02459,ORD00248,PROD0446,4,55034,89
ITEM02460,ORD00443,PROD0216,1,42015,13
ITEM02461,ORD00287,PROD0432,3,59492,32
ITEM02462,ORD00656,PROD0261,3,27701,85
ITEM02463,ORD00258,PROD0183,1,1047,12
ITEM02464,ORD00498,PROD0125,5,32638,28
ITEM02465,ORD00606,PROD0223,3,7013,99
ITEM02466,ORD00500,PROD0288,5,55080,72
ITEM02467,ORD00385,PROD0311,5,57242,85
ITEM02468,ORD00392,PROD0022,5,7264,75
ITEM02469,ORD00659,PROD0489,1,37924,12
ITEM02470,ORD00121,PROD0495,2,23838,74
ITEM02471,ORD00689,PROD0364,5,27845,50
ITEM02472,ORD00041,PROD0178,4,56051,58
ITEM02473,ORD00588,PROD0443,5,2642,51
ITEM02474,ORD00644,PROD0382,4,44048,3
ITEM02475,ORD00222,PROD0291,-4,1782,80
ITEM02476,ORD00337,PROD0051,3,27210,3
ITEM02477,ORD00468,PROD0435,3,23700,87
ITEM02478,ORD00353,PROD0181,2,18329,57
ITEM02479,ORD00049,PROD0167,4,46016,81
ITEM02480,ORD00270,PROD0394,2,13921,71
ITEM02481,ORD00561,PROD0332,3,48742,51
ITEM02482,ORD00357,PROD0400,2,55559,63
ITEM02483,ORD00092,PROD0171,3,40596,68
ITEM02484,ORD00234,PROD0163,3,6838,92
ITEM02485,ORD00093,PROD0328,4,20707,79
ITEM02486,ORD00510,PROD0328,2,49782,48
ITEM02487,ORD00208,PROD0136,4,23176,43
ITEM02488,ORD00449,PROD0459,3,49664,20
ITEM02489,ORD00173,PROD0166,1,7505,24
ITEM02490,ORD00596,PROD0159,5,46090,82
ITEM02491,ORD00574,PROD0152,5,35475,22
ITEM02492,ORD00408,PROD0317,1,13216,11
ITEM02493,ORD00093,PROD0365,5,57670,84
ITEM02494,ORD00415,PROD0437,3,9752,91
ITEM02495,ORD00349,PROD0273,3,26201,17
ITEM02496,ORD00395,PROD0054,3,40401,72
ITEM02497,ORD00085,PROD0166,2,29202,5
ITEM02498,ORD00252,PROD0281,2,43946,35
ITEM02499,ORD00027,PROD0254,2,54807,88
ITEM02500,ORD00225,PROD0126,2,29059,82
